# schema=3
# config-scope<TAB>module<TAB>source path relative to repository<TAB>target path relative to invoking user HOME<TAB>mode
physical-v1	desktop-shared	config/home/.config/kitty/dank-tabs.conf	.config/kitty/dank-tabs.conf	644
physical-v1	desktop-shared	config/home/.config/kitty/dank-theme.conf	.config/kitty/dank-theme.conf	644
physical-v1	desktop-shared	config/home/.config/mpv/mpv.conf	.config/mpv/mpv.conf	644
physical-v1	desktop-shared	config/home/.config/mpv/input.conf	.config/mpv/input.conf	644
physical-v1	wm-niri	config/home/.config/niri/config.kdl	.config/niri/config.kdl	644
physical-v1	wm-niri	config/home/.config/niri/animations-spring.kdl	.config/niri/animations-spring.kdl	644
physical-v1	wm-niri	config/home/.config/niri/dms/colors.kdl	.config/niri/dms/colors.kdl	644
physical-v1	wm-niri	config/home/.config/niri/dms/layout.kdl	.config/niri/dms/layout.kdl	644
physical-v1	wm-niri	config/home/.config/niri/dms/alttab.kdl	.config/niri/dms/alttab.kdl	644
physical-v1	wm-niri	config/home/.config/niri/dms/cursor.kdl	.config/niri/dms/cursor.kdl	644
physical-v1	wm-niri	config/home/.config/niri/dms/input.kdl	.config/niri/dms/input.kdl	644
physical-v1	wm-niri	config/home/.config/niri/dms/keybinds.kdl	.config/niri/dms/keybinds.kdl	644
physical-v1	wm-niri	config/home/.config/niri/dms/windowrules.kdl	.config/niri/dms/windowrules.kdl	644
physical-v1	developer-editor	config/home/.config/nvim/.gitignore	.config/nvim/.gitignore	644
physical-v1	developer-editor	config/home/.config/nvim/init.lua	.config/nvim/init.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lazy-lock.json	.config/nvim/lazy-lock.json	644
physical-v1	developer-editor	config/home/.config/nvim/lua/core/autocmds.lua	.config/nvim/lua/core/autocmds.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/core/cheatsheet.lua	.config/nvim/lua/core/cheatsheet.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/core/commands.lua	.config/nvim/lua/core/commands.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/core/filetypes.lua	.config/nvim/lua/core/filetypes.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/core/init.lua	.config/nvim/lua/core/init.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/core/keymaps.lua	.config/nvim/lua/core/keymaps.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/core/lazy.lua	.config/nvim/lua/core/lazy.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/core/options.lua	.config/nvim/lua/core/options.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/neovide.lua	.config/nvim/lua/neovide.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/autopairs.lua	.config/nvim/lua/plugins/autopairs.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/betterescape.lua	.config/nvim/lua/plugins/betterescape.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/bufferline.lua	.config/nvim/lua/plugins/bufferline.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/comment.lua	.config/nvim/lua/plugins/comment.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/completion.lua	.config/nvim/lua/plugins/completion.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/dap/init.lua	.config/nvim/lua/plugins/dap/init.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/dashboard.lua	.config/nvim/lua/plugins/dashboard.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/dressing.lua	.config/nvim/lua/plugins/dressing.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/filetree.lua	.config/nvim/lua/plugins/filetree.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/flash.lua	.config/nvim/lua/plugins/flash.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/format.lua	.config/nvim/lua/plugins/format.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/indentline.lua	.config/nvim/lua/plugins/indentline.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/lang/cpp.lua	.config/nvim/lua/plugins/lang/cpp.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/lang/go.lua	.config/nvim/lua/plugins/lang/go.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/lang/init.lua	.config/nvim/lua/plugins/lang/init.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/lang/java.lua	.config/nvim/lua/plugins/lang/java.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/lang/rust.lua	.config/nvim/lua/plugins/lang/rust.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/lsp/init.lua	.config/nvim/lua/plugins/lsp/init.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/mason-tool-installer.lua	.config/nvim/lua/plugins/mason-tool-installer.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/mason.lua	.config/nvim/lua/plugins/mason.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/neotab.lua	.config/nvim/lua/plugins/neotab.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/noice.lua	.config/nvim/lua/plugins/noice.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/project.lua	.config/nvim/lua/plugins/project.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/statusline.lua	.config/nvim/lua/plugins/statusline.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/telescope.lua	.config/nvim/lua/plugins/telescope.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/terminal.lua	.config/nvim/lua/plugins/terminal.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/theme.lua	.config/nvim/lua/plugins/theme.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/treesitter.lua	.config/nvim/lua/plugins/treesitter.lua	644
physical-v1	developer-editor	config/home/.config/nvim/lua/plugins/whichkey.lua	.config/nvim/lua/plugins/whichkey.lua	644
physical-v1	developer-editor	config/home/.config/nvim/stylua.toml	.config/nvim/stylua.toml	644
physical-v1	repository-tools	config/home/.config/paru/paru.conf	.config/paru/paru.conf	644
physical-v1	desktop-shared	config/home/.config/starship.toml	.config/starship.toml	644
physical-v1	desktop-shared	config/home/.config/DankMaterialShell/firefox.css	.config/DankMaterialShell/firefox.css	644
physical-v1	desktop-shared	config/home/.config/DankMaterialShell/monitors.json	.config/DankMaterialShell/monitors.json	644
physical-v1	desktop-shared	config/home/.config/DankMaterialShell/plugins/ShorinScreenrec/plugin.json	.config/DankMaterialShell/plugins/ShorinScreenrec/plugin.json	644
physical-v1	desktop-shared	config/home/.config/DankMaterialShell/plugins/ShorinScreenrec/ShorinScreenrecSettings.qml	.config/DankMaterialShell/plugins/ShorinScreenrec/ShorinScreenrecSettings.qml	644
physical-v1	desktop-shared	config/home/.config/DankMaterialShell/plugins/ShorinScreenrec/ShorinScreenrecWidget.qml	.config/DankMaterialShell/plugins/ShorinScreenrec/ShorinScreenrecWidget.qml	644
physical-v1	desktop-shared	config/home/.config/DankMaterialShell/plugins/ShorinScreenrec/StartupCheck.qml	.config/DankMaterialShell/plugins/ShorinScreenrec/StartupCheck.qml	644
physical-v1	wm-hyprland	config/home/.config/hypr/conf/autostart.lua	.config/hypr/conf/autostart.lua	644
physical-v1	wm-hyprland	config/home/.config/hypr/dms/layout.lua	.config/hypr/dms/layout.lua	644
physical-v1	wm-hyprland	config/home/.config/hypr/dms/outputs.lua	.config/hypr/dms/outputs.lua	644
physical-v1	wm-hyprland	config/home/.config/hypr/keybinds.list	.config/hypr/keybinds.list	644
physical-v1	wm-hyprland	config/home/.config/hypr/scripts/fake-overview.sh	.config/hypr/scripts/fake-overview.sh	755
physical-v1	wm-hyprland	config/home/.config/hypr/scripts/hypr-force-kill-window	.config/hypr/scripts/hypr-force-kill-window	755
physical-v1	wm-hyprland	config/home/.config/hypr/scripts/hypr-keys	.config/hypr/scripts/hypr-keys	755
physical-v1	wm-niri	config/home/.config/niri/dms/binds.kdl	.config/niri/dms/binds.kdl	644
physical-v1	wm-niri	config/home/.config/niri/dms/outputs.kdl	.config/niri/dms/outputs.kdl	644
physical-v1	wm-niri	config/home/.config/niri/dms/wpblur.kdl	.config/niri/dms/wpblur.kdl	644
physical-v1	wm-niri	config/home/.config/niri/scripts/niri-force-kill-window	.config/niri/scripts/niri-force-kill-window	755
physical-v1	desktop-shared	config/home/.config/dankcal/ui-settings.json	.config/dankcal/ui-settings.json	644
physical-v1	desktop-shared	config/home/.config/danksearch/config.toml	.config/danksearch/config.toml	644
physical-v1	desktop-shared	config/home/.config/dgop/colors.json	.config/dgop/colors.json	644
physical-v1	desktop-shared	config/home/.config/matugen/dms/configs/fuzzel.toml	.config/matugen/dms/configs/fuzzel.toml	644
physical-v1	desktop-shared	config/home/.config/matugen/templates/fuzzel.ini	.config/matugen/templates/fuzzel.ini	644
physical-v1	input-fcitx-rime	config/home/.local/share/fcitx5/rime/default.custom.yaml	.local/share/fcitx5/rime/default.custom.yaml	644
physical-v1	input-fcitx-rime	config/home/.local/share/fcitx5/rime/rime_ice.custom.yaml	.local/share/fcitx5/rime/rime_ice.custom.yaml	644
physical-v1	desktop-shared	config/home/scripts/desktop/fuzzel-askpass	scripts/desktop/fuzzel-askpass	755
physical-v1	desktop-shared	config/home/scripts/desktop/gsudo	scripts/desktop/gsudo	755
physical-v1	desktop-shared	config/home/scripts/desktop/screenshot-sound	scripts/desktop/screenshot-sound	755
physical-v1	desktop-shared	config/home/scripts/maintenance/lib/ui.sh	scripts/maintenance/lib/ui.sh	644
physical-v1	wm-hyprland	config/home/scripts/desktop/hypr-keys	scripts/desktop/hypr-keys	755
physical-v1	wm-hyprland	config/home/scripts/desktop/hypr-magnifier	scripts/desktop/hypr-magnifier	755
physical-v1	wm-niri	config/home/scripts/desktop/niri-keys	scripts/desktop/niri-keys	755
physical-v1	wm-niri	config/home/scripts/desktop/niri-quit	scripts/desktop/niri-quit	755
physical-v1	personal-scripts	config/home/scripts/README.md	scripts/README.md	744
physical-v1	personal-scripts	config/home/scripts/maintenance/.gitignore	scripts/maintenance/.gitignore	644
physical-v1	personal-scripts	config/home/scripts/maintenance/HANDOFF-ui-refactor.md	scripts/maintenance/HANDOFF-ui-refactor.md	644
physical-v1	personal-scripts	config/home/scripts/maintenance/README.md	scripts/maintenance/README.md	644
physical-v1	personal-scripts	config/home/scripts/maintenance/backup-restore	scripts/maintenance/backup-restore	755
physical-v1	personal-scripts	config/home/scripts/maintenance/boot-check	scripts/maintenance/boot-check	755
physical-v1	personal-scripts	config/home/scripts/maintenance/btrfs-scrub	scripts/maintenance/btrfs-scrub	755
physical-v1	personal-scripts	config/home/scripts/maintenance/cache-clean	scripts/maintenance/cache-clean	755
physical-v1	personal-scripts	config/home/scripts/maintenance/check-battery	scripts/maintenance/check-battery	755
physical-v1	personal-scripts	config/home/scripts/maintenance/checkallupdates	scripts/maintenance/checkallupdates	755
physical-v1	personal-scripts	config/home/scripts/maintenance/clean	scripts/maintenance/clean	755
physical-v1	personal-scripts	config/home/scripts/maintenance/config.example	scripts/maintenance/config.example	644
physical-v1	personal-scripts	config/home/scripts/maintenance/gpu-check	scripts/maintenance/gpu-check	755
physical-v1	personal-scripts	config/home/scripts/maintenance/hw-doctor	scripts/maintenance/hw-doctor	755
physical-v1	personal-scripts	config/home/scripts/maintenance/lib/config.sh	scripts/maintenance/lib/config.sh	644
physical-v1	personal-scripts	config/home/scripts/maintenance/log-check	scripts/maintenance/log-check	755
physical-v1	personal-scripts	config/home/scripts/maintenance/migration-pack	scripts/maintenance/migration-pack	755
physical-v1	personal-scripts	config/home/scripts/maintenance/migration-profile.example	scripts/maintenance/migration-profile.example	644
physical-v1	personal-scripts	config/home/scripts/maintenance/mirror-update	scripts/maintenance/mirror-update	755
physical-v1	personal-scripts	config/home/scripts/maintenance/offsite-backup	scripts/maintenance/offsite-backup	755
physical-v1	personal-scripts	config/home/scripts/maintenance/offsite-backup-schedule	scripts/maintenance/offsite-backup-schedule	755
physical-v1	personal-scripts	config/home/scripts/maintenance/pacnew-check	scripts/maintenance/pacnew-check	755
physical-v1	personal-scripts	config/home/scripts/maintenance/post-update-check	scripts/maintenance/post-update-check	755
physical-v1	personal-scripts	config/home/scripts/maintenance/quickload	scripts/maintenance/quickload	755
physical-v1	personal-scripts	config/home/scripts/maintenance/quicksave	scripts/maintenance/quicksave	755
physical-v1	personal-scripts	config/home/scripts/maintenance/recommend-check	scripts/maintenance/recommend-check	755
physical-v1	personal-scripts	config/home/scripts/maintenance/storage-health	scripts/maintenance/storage-health	755
physical-v1	personal-scripts	config/home/scripts/maintenance/sysup	scripts/maintenance/sysup	755
physical-v1	personal-scripts	config/home/scripts/maintenance/term-menu	scripts/maintenance/term-menu	755
physical-v1	personal-scripts	config/home/scripts/maintenance/terminal-tools	scripts/maintenance/terminal-tools	755
physical-v1	personal-scripts	config/home/scripts/maintenance/tests/DESTRUCTIVE-VM.md	scripts/maintenance/tests/DESTRUCTIVE-VM.md	644
physical-v1	personal-scripts	config/home/scripts/maintenance/tests/run	scripts/maintenance/tests/run	755
physical-v1	personal-scripts	config/home/scripts/media/b23	scripts/media/b23	755
physical-v1	personal-scripts	config/home/scripts/package/pacd	scripts/package/pacd	755
physical-v1	personal-scripts	config/home/scripts/package/pacr	scripts/package/pacr	755
physical-v1	personal-scripts	config/home/scripts/package/pacrrr	scripts/package/pacrrr	755
physical-v1	personal-scripts	config/home/scripts/package/pak	scripts/package/pak	755
physical-v1	personal-scripts	config/home/scripts/package/paru-ui	scripts/package/paru-ui	755
physical-v1	personal-scripts	config/home/scripts/share/prompts/aur-review.md	scripts/share/prompts/aur-review.md	744
physical-v1	personal-autostart	config/home/.config/autostart/FlClash.desktop	.config/autostart/FlClash.desktop	644
physical-v1	asus-hardware	config/home/.config/rog/rog-control-center.cfg	.config/rog/rog-control-center.cfg	644
physical-v1	personal-user-services	config/home/.config/systemd/user/openai-oauth.service	.config/systemd/user/openai-oauth.service	644
physical-v1	personal-user-services	config/home/.config/systemd/user/penpot-mcp.service	.config/systemd/user/penpot-mcp.service	644
physical-v1	personal-user-services	config/home/.config/systemd/user/vellum-tray.service	.config/systemd/user/vellum-tray.service	644
physical-v1	personal-user-services	config/home/.config/systemd/user/vellum.service	.config/systemd/user/vellum.service	644
vm-v1	desktop-shared	config/home/.config/alacritty/alacritty.toml	.config/alacritty/alacritty.toml	644
vm-v1	desktop-shared	config/home/.config/alacritty/dank-theme.toml	.config/alacritty/dank-theme.toml	644
vm-v1	desktop-shared	config/home/.config/cava/themes/solarized_dark	.config/cava/themes/solarized_dark	644
vm-v1	desktop-shared	config/home/.config/cava/themes/tricolor	.config/cava/themes/tricolor	644
vm-v1	desktop-shared	config/vm/home/.config/DankMaterialShell/settings.json	.config/DankMaterialShell/settings.json	644
vm-v1	desktop-shared	config/home/.config/environment.d/90-dms.conf	.config/environment.d/90-dms.conf	644
vm-v1	desktop-shared	config/home/.config/fish/config.fish	.config/fish/config.fish	644
vm-v1	desktop-shared	config/home/.config/fish/conf.d/rustup.fish	.config/fish/conf.d/rustup.fish	644
vm-v1	desktop-shared	config/vm/home/.config/fuzzel/fuzzel.ini	.config/fuzzel/fuzzel.ini	644
vm-v1	desktop-shared	config/home/.config/gtk-3.0/gtk.css	.config/gtk-3.0/gtk.css	644
vm-v1	desktop-shared	config/home/.config/gtk-3.0/dank-colors.css	.config/gtk-3.0/dank-colors.css	644
vm-v1	desktop-shared	config/home/.config/gtk-3.0/nemo.css	.config/gtk-3.0/nemo.css	644
vm-v1	desktop-shared	config/home/.config/gtk-4.0/gtk.css	.config/gtk-4.0/gtk.css	644
vm-v1	desktop-shared	config/home/.config/gtk-4.0/dank-colors.css	.config/gtk-4.0/dank-colors.css	644
vm-v1	desktop-shared	config/home/.config/kitty/kitty.conf	.config/kitty/kitty.conf	644
vm-v1	desktop-shared	config/home/.config/kitty/dank-tabs.conf	.config/kitty/dank-tabs.conf	644
vm-v1	desktop-shared	config/home/.config/kitty/dank-theme.conf	.config/kitty/dank-theme.conf	644
vm-v1	desktop-shared	config/home/.config/mpv/mpv.conf	.config/mpv/mpv.conf	644
vm-v1	desktop-shared	config/home/.config/mpv/input.conf	.config/mpv/input.conf	644
vm-v1	desktop-shared	config/home/.config/starship.toml	.config/starship.toml	644
vm-v1	desktop-shared	config/home/.config/dankcal/ui-settings.json	.config/dankcal/ui-settings.json	644
vm-v1	desktop-shared	config/home/.config/danksearch/config.toml	.config/danksearch/config.toml	644
vm-v1	desktop-shared	config/home/.config/dgop/colors.json	.config/dgop/colors.json	644
vm-v1	desktop-shared	config/home/.config/matugen/dms/configs/fuzzel.toml	.config/matugen/dms/configs/fuzzel.toml	644
vm-v1	desktop-shared	config/home/.config/matugen/templates/fuzzel.ini	.config/matugen/templates/fuzzel.ini	644
vm-v1	desktop-shared	config/home/scripts/desktop/fuzzel-askpass	scripts/desktop/fuzzel-askpass	755
vm-v1	desktop-shared	config/home/scripts/desktop/gsudo	scripts/desktop/gsudo	755
vm-v1	input-fcitx-rime	config/home/.config/fcitx5/config	.config/fcitx5/config	600
vm-v1	input-fcitx-rime	config/home/.config/fcitx5/profile	.config/fcitx5/profile	600
vm-v1	input-fcitx-rime	config/home/.config/fcitx5/conf/classicui.conf	.config/fcitx5/conf/classicui.conf	600
vm-v1	input-fcitx-rime	config/home/.config/fcitx5/conf/notifications.conf	.config/fcitx5/conf/notifications.conf	600
vm-v1	input-fcitx-rime	config/home/.config/fcitx5/rime/default.custom.yaml	.config/fcitx5/rime/default.custom.yaml	644
vm-v1	input-fcitx-rime	config/home/.local/share/fcitx5/rime/default.custom.yaml	.local/share/fcitx5/rime/default.custom.yaml	644
vm-v1	input-fcitx-rime	config/home/.local/share/fcitx5/rime/rime_ice.custom.yaml	.local/share/fcitx5/rime/rime_ice.custom.yaml	644
vm-v1	wm-niri	config/vm/home/.config/niri/config.kdl	.config/niri/config.kdl	644
vm-v1	wm-hyprland	config/vm/home/.config/hypr/hyprland.lua	.config/hypr/hyprland.lua	644
